Nr.	Depth	Coverage	Quality	Probability	Positives	p-Value	Conditions
170	5	1526	0.2457161396741867	0.4980340760157274	760.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (399.98, 3444.27] AND Y in (7791068.0, inf) AND X in (-inf, 614244.56]
171	4	1528	0.24555735290050507	0.4973821989528796	760.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, inf) AND AREA_CONSTRUCAO in (399.98, 3444.27]
172	4	1528	0.24555735290050507	0.4973821989528796	760.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (399.98, 3444.27] AND Y in (7791068.0, inf)
173	4	1534	0.2454047054052353	0.49608865710560623	761.0	NaN	Y in (-inf, 7793429.0] AND X in (609126.25, 614244.56] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (399.98, 3444.27]
174	4	1534	0.2454047054052353	0.49608865710560623	761.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (609126.25, 614244.56] AND AREA_CONSTRUCAO in (399.98, 3444.27]
175	4	1534	0.2454047054052353	0.49608865710560623	761.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (399.98, 3444.27] AND X in (-inf, 614244.56]
176	5	1560	0.24528302252292633	0.49166666666666664	767.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND X in (-inf, 611589.4] AND AREA_TERRENO in (415.0, 10628.48] AND Y in (-inf, 7796310.0]
177	5	1560	0.24528302252292633	0.49166666666666664	767.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48] AND X in (-inf, 611589.4] AND Y in (-inf, 7796310.0]
178	5	1560	0.24528302252292633	0.49166666666666664	767.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48] AND Y in (-inf, 7796310.0] AND X in (-inf, 611589.4]
179	5	1552	0.24527092278003693	0.49291237113402064	765.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND X in (-inf, 611589.4] AND Y in (-inf, 7796231.5] AND AREA_TERRENO in (415.0, 10628.48]
180	5	1552	0.24527092278003693	0.49291237113402064	765.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7796231.5] AND X in (-inf, 611589.4] AND AREA_TERRENO in (415.0, 10628.48]
181	5	1552	0.24527092278003693	0.49291237113402064	765.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7796231.5] AND AREA_TERRENO in (415.0, 10628.48] AND X in (-inf, 611589.4]
182	3	1536	0.2452465295791626	0.4954427083333333	761.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (399.98, 3444.27]
183	4	1561	0.2452045977115631	0.4913516976297245	767.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48] AND Y in (-inf, 7796310.0]
184	4	1553	0.24519230425357819	0.49259497746297487	765.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7796231.5] AND AREA_TERRENO in (415.0, 10628.48]
185	5	1481	0.24507874250411987	0.5043889264010804	747.0	NaN	Y in (-inf, 7793429.0] AND X in (609126.25, 614244.56] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, inf)
186	5	1481	0.24507874250411987	0.5043889264010804	747.0	NaN	Y in (-inf, 7793429.0] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND X in (-inf, 614244.56] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, inf)
187	5	1481	0.24507874250411987	0.5043889264010804	747.0	NaN	Y in (-inf, 7793429.0] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (-inf, 614244.56] AND Y in (7791068.0, inf)
188	5	1481	0.24507874250411987	0.5043889264010804	747.0	NaN	Y in (-inf, 7793429.0] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, inf) AND X in (-inf, 614244.56]
189	4	1483	0.24491803348064423	0.5037086985839514	747.0	NaN	Y in (-inf, 7793429.0] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, inf)
190	5	1252	0.24476765096187592	0.5511182108626198	690.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, inf) AND AREA_TERRENO in (448.0, inf) AND AREA_CONSTRUCAO in (400.23, 3444.27]
191	5	1252	0.24476765096187592	0.5511182108626198	690.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (448.0, inf) AND Y in (7791073.5, inf) AND AREA_CONSTRUCAO in (400.23, 3444.27]
192	5	1252	0.24476765096187592	0.5511182108626198	690.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (448.0, inf) AND AREA_CONSTRUCAO in (400.23, 3444.27] AND Y in (7791068.0, inf)
193	4	1489	0.24476440250873566	0.5023505708529215	748.0	NaN	Y in (-inf, 7793429.0] AND X in (609126.25, 614244.56] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA'
194	4	1489	0.24476440250873566	0.5023505708529215	748.0	NaN	Y in (-inf, 7793429.0] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND X in (-inf, 614244.56] AND TIPO_CONSTRUTIVO = 'CASA'
195	4	1489	0.24476440250873566	0.5023505708529215	748.0	NaN	Y in (-inf, 7793429.0] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (-inf, 614244.56]
196	3	1491	0.24460431933403015	0.5016767270288397	748.0	NaN	Y in (-inf, 7793429.0] AND AREA_CONSTRUCAO in (403.95, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA'
197	5	1258	0.244601771235466	0.5492845786963434	691.0	NaN	Y in (-inf, 7793429.0] AND X in (609126.25, 614244.56] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (448.0, inf) AND AREA_CONSTRUCAO in (400.23, 3444.27]
198	5	1258	0.244601771235466	0.5492845786963434	691.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (609126.25, 614244.56] AND AREA_TERRENO in (448.0, inf) AND AREA_CONSTRUCAO in (400.23, 3444.27]
199	5	1258	0.244601771235466	0.5492845786963434	691.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (448.0, inf) AND X in (609126.25, 614244.56] AND AREA_CONSTRUCAO in (400.23, 3444.27]
200	5	1258	0.244601771235466	0.5492845786963434	691.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (448.0, inf) AND AREA_CONSTRUCAO in (400.23, 3444.27] AND X in (-inf, 614244.56]
201	4	1260	0.24442872405052185	0.5484126984126985	691.0	NaN	Y in (-inf, 7793429.0] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (448.0, inf) AND AREA_CONSTRUCAO in (400.23, 3444.27]
202	4	1582	0.24356938898563385	0.48482932996207334	767.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND X in (-inf, 611589.4] AND AREA_TERRENO in (415.0, 10628.48]
203	4	1582	0.24356938898563385	0.48482932996207334	767.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48] AND X in (-inf, 611589.4]
204	3	1583	0.24349206686019897	0.4845230574857865	767.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48]
205	4	1013	0.24069766700267792	0.6130306021717671	621.0	NaN	Y in (-inf, 7793429.0] AND X in (609126.25, 614244.56] AND AREA_TERRENO in (524.0, 21167.36] AND AREA_CONSTRUCAO in (402.5, 3444.27]
206	4	1013	0.24069766700267792	0.6130306021717671	621.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND X in (609126.25, 614244.56] AND AREA_CONSTRUCAO in (402.5, 3444.27]
207	4	1013	0.24069766700267792	0.6130306021717671	621.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND AREA_CONSTRUCAO in (402.5, 3444.27] AND X in (-inf, 614244.56]
208	3	1015	0.2405112385749817	0.6118226600985222	621.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND AREA_CONSTRUCAO in (402.5, 3444.27]
209	4	1758	0.2357894778251648	0.4459613196814562	784.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND X in (-inf, 611589.4] AND Y in (-inf, 7796231.5]
210	4	1758	0.2357894778251648	0.4459613196814562	784.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7796231.5] AND X in (-inf, 611589.4]
211	3	1759	0.23571857810020447	0.4457077885162024	784.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7796231.5]
212	3	1798	0.23358097672462463	0.4371523915461624	786.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND X in (-inf, 611589.4]
213	2	1799	0.23351158201694489	0.4369093941078377	786.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56]
214	5	947	0.22911694645881653	0.6082365364308342	576.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND Y in (7791073.5, 7793655.0] AND AREA_TERRENO in (506.25, inf) AND AREA_CONSTRUCAO in (401.0, 3444.27]
215	5	947	0.22911694645881653	0.6082365364308342	576.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, 7793655.0] AND X in (609141.75, 614244.56] AND AREA_TERRENO in (506.25, inf) AND AREA_CONSTRUCAO in (401.0, 3444.27]
216	5	947	0.22911694645881653	0.6082365364308342	576.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, 7793655.0] AND AREA_TERRENO in (506.25, inf) AND X in (609126.25, 614244.56] AND AREA_CONSTRUCAO in (401.0, 3444.27]
217	5	947	0.22911694645881653	0.6082365364308342	576.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, 7793655.0] AND AREA_TERRENO in (506.25, inf) AND AREA_CONSTRUCAO in (401.0, 3444.27] AND X in (608790.4, 614244.56]
218	4	950	0.22884386777877808	0.6063157894736843	576.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, 7793655.0] AND AREA_TERRENO in (506.25, inf) AND AREA_CONSTRUCAO in (401.0, 3444.27]
219	4	1368	0.22623509168624878	0.4853801169590643	664.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND AREA_TERRENO in (552.0, 21167.36] AND Y in (7791068.0, 7795429.5]
220	4	1368	0.22623509168624878	0.4853801169590643	664.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (552.0, 21167.36] AND X in (609126.25, 614244.56] AND Y in (7791068.0, 7795429.5]
221	4	1368	0.22623509168624878	0.4853801169590643	664.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (552.0, 21167.36] AND Y in (7791068.0, 7795429.5] AND X in (609126.25, 614244.56]
222	3	1374	0.22577354311943054	0.48326055312954874	664.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (552.0, 21167.36] AND Y in (7791068.0, 7795429.5]
223	3	2020	0.221076101064682	0.3925742574257426	793.0	NaN	AREA_TERRENO in (899.0, 21167.36] AND X in (608879.8, inf) AND Y in (-inf, 7796045.0]
224	3	2020	0.221076101064682	0.3925742574257426	793.0	NaN	AREA_TERRENO in (899.0, 21167.36] AND Y in (-inf, 7796045.0] AND X in (608879.8, inf)
225	2	2024	0.22082985937595367	0.39179841897233203	793.0	NaN	AREA_TERRENO in (899.0, 21167.36] AND Y in (-inf, 7796045.0]
226	3	1530	0.2185986489057541	0.44248366013071894	677.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND AREA_TERRENO in (552.0, 21167.36]
227	3	1530	0.2185986489057541	0.44248366013071894	677.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (552.0, 21167.36] AND X in (609126.25, 614244.56]
228	2	1536	0.2181759625673294	0.4407552083333333	677.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (552.0, 21167.36]
229	5	826	0.2147931456565857	0.6222760290556901	514.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND AREA_CONSTRUCAO in (402.5, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, inf)
230	5	826	0.2147931456565857	0.6222760290556901	514.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, inf) AND AREA_CONSTRUCAO in (402.5, 3444.27]
231	5	826	0.2147931456565857	0.6222760290556901	514.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (402.5, 3444.27] AND Y in (7791068.0, inf)
232	5	832	0.2146727740764618	0.6189903846153846	515.0	NaN	Y in (-inf, 7793429.0] AND X in (609126.25, 614244.56] AND AREA_TERRENO in (524.0, 21167.36] AND AREA_CONSTRUCAO in (402.5, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA'
233	5	832	0.2146727740764618	0.6189903846153846	515.0	NaN	Y in (-inf, 7793429.0] AND X in (609126.25, 614244.56] AND AREA_TERRENO in (524.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (402.5, 3444.27]
234	5	832	0.2146727740764618	0.6189903846153846	515.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND X in (609126.25, 614244.56] AND AREA_CONSTRUCAO in (402.5, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA'
235	5	832	0.2146727740764618	0.6189903846153846	515.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND X in (609126.25, 614244.56] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (402.5, 3444.27]
236	5	832	0.2146727740764618	0.6189903846153846	515.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND AREA_CONSTRUCAO in (402.5, 3444.27] AND X in (-inf, 614244.56] AND TIPO_CONSTRUTIVO = 'CASA'
237	5	832	0.2146727740764618	0.6189903846153846	515.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND AREA_CONSTRUCAO in (402.5, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (-inf, 614244.56]
238	5	832	0.2146727740764618	0.6189903846153846	515.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (609126.25, 614244.56] AND AREA_CONSTRUCAO in (402.5, 3444.27]
239	5	832	0.2146727740764618	0.6189903846153846	515.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (402.5, 3444.27] AND X in (-inf, 614244.56]
240	4	834	0.21449396014213562	0.617505995203837	515.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND AREA_CONSTRUCAO in (402.5, 3444.27] AND TIPO_CONSTRUTIVO = 'CASA'
241	4	834	0.21449396014213562	0.617505995203837	515.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (402.5, 3444.27]
242	2	2239	0.2130846083164215	0.36221527467619474	811.0	NaN	AREA_TERRENO in (899.0, 21167.36] AND X in (608879.8, inf)
243	1	2243	0.21286089718341827	0.3615693267944717	811.0	NaN	AREA_TERRENO in (899.0, 21167.36]
244	5	1051	0.21084797382354736	0.5252140818268316	552.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7793422.5] AND AREA_TERRENO in (413.25, inf)
245	5	1051	0.21084797382354736	0.5252140818268316	552.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (413.25, inf) AND Y in (-inf, 7793422.5]
246	4	1052	0.210767462849617	0.5247148288973384	552.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (413.25, inf)
247	5	1052	0.210767462849617	0.5247148288973384	552.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND X in (-inf, 611589.4] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (413.25, inf)
248	5	1130	0.20800890028476715	0.4964601769911504	561.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795878.5] AND AREA_TERRENO in (402.0, 6709.5]
249	5	1130	0.20800890028476715	0.4964601769911504	561.0	NaN	X in (609141.75, 611596.2] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (7791068.0, 7795878.5] AND AREA_TERRENO in (402.0, 6709.5]
250	5	1111	0.20799103379249573	0.5013501350135013	557.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48] AND TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791068.0, 7795878.5]
251	5	1111	0.20799103379249573	0.5013501350135013	557.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (415.0, 6709.5] AND Y in (7791068.0, 7795878.5]
252	5	1111	0.20799103379249573	0.5013501350135013	557.0	NaN	X in (609141.75, 611596.2] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 6709.5] AND Y in (7791068.0, 7795878.5]
253	4	1157	0.20741556584835052	0.48833189282627487	565.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7793422.5]
254	5	1157	0.20741556584835052	0.48833189282627487	565.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND X in (-inf, 611589.4] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7793422.5]
255	5	1153	0.20735293626785278	0.4891587163920208	564.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7796231.5] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (402.0, 6709.5]
256	3	1158	0.20733945071697235	0.48791018998272884	565.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND AREA_CONSTRUCAO in (399.98, 2697.56]
257	4	1158	0.20733945071697235	0.48791018998272884	565.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND X in (-inf, 611589.4] AND AREA_CONSTRUCAO in (399.98, 2697.56]
258	5	1134	0.2073306143283844	0.49382716049382713	560.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7796231.5] AND AREA_TERRENO in (415.0, 10628.48] AND TIPO_CONSTRUTIVO = 'CASA'
259	5	1137	0.20710058510303497	0.4925241864555849	560.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48] AND Y in (-inf, 7796310.0] AND TIPO_CONSTRUTIVO = 'CASA'
260	5	731	0.20670147240161896	0.6497948016415869	475.0	NaN	X in (609141.75, 611596.2] AND AREA_TERRENO in (899.0, 10628.48] AND AREA_CONSTRUCAO in (370.0, 2697.56] AND X in (-inf, 611589.4] AND Y in (-inf, 7796402.5]
261	5	731	0.20670147240161896	0.6497948016415869	475.0	NaN	X in (609141.75, 611596.2] AND AREA_TERRENO in (899.0, 10628.48] AND AREA_CONSTRUCAO in (370.0, 2697.56] AND Y in (-inf, 7796402.5] AND X in (-inf, 611589.4]
262	4	732	0.20661157369613647	0.6489071038251366	475.0	NaN	X in (609141.75, 611596.2] AND AREA_TERRENO in (899.0, 10628.48] AND AREA_CONSTRUCAO in (370.0, 2697.56] AND Y in (-inf, 7796402.5]
263	4	1356	0.20629490911960602	0.4446902654867257	603.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND X in (609141.75, 614244.56] AND Y in (7791073.5, 7793655.0] AND AREA_TERRENO in (506.25, inf)
264	4	1356	0.20629490911960602	0.4446902654867257	603.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, 7793655.0] AND X in (609141.75, 614244.56] AND AREA_TERRENO in (506.25, inf)
265	4	1356	0.20629490911960602	0.4446902654867257	603.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, 7793655.0] AND AREA_TERRENO in (506.25, inf) AND X in (609126.25, 614244.56]
266	4	737	0.2061631977558136	0.6445047489823609	475.0	NaN	X in (609141.75, 611596.2] AND AREA_TERRENO in (899.0, 10628.48] AND AREA_CONSTRUCAO in (370.0, 2697.56] AND X in (-inf, 611589.4]
267	3	738	0.20607374608516693	0.6436314363143631	475.0	NaN	X in (609141.75, 611596.2] AND AREA_TERRENO in (899.0, 10628.48] AND AREA_CONSTRUCAO in (370.0, 2697.56]
268	5	977	0.20597484707832336	0.5363357215967247	524.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND AREA_TERRENO in (449.0, 10628.48] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND Y in (-inf, 7793422.5]
269	4	1152	0.2059580683708191	0.4861111111111111	560.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48] AND TIPO_CONSTRUTIVO = 'CASA'
270	4	1152	0.2059580683708191	0.4861111111111111	560.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (415.0, 6709.5]
271	4	1152	0.2059580683708191	0.4861111111111111	560.0	NaN	X in (609141.75, 611596.2] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 6709.5]
272	5	1152	0.2059580683708191	0.4861111111111111	560.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND X in (-inf, 611589.4] AND AREA_TERRENO in (415.0, 10628.48] AND TIPO_CONSTRUTIVO = 'CASA'
273	5	1152	0.2059580683708191	0.4861111111111111	560.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND X in (-inf, 611589.4] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (415.0, 6709.5]
274	5	1152	0.2059580683708191	0.4861111111111111	560.0	NaN	X in (609141.75, 611596.2] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 10628.48] AND X in (-inf, 611589.4] AND TIPO_CONSTRUTIVO = 'CASA'
275	5	1152	0.2059580683708191	0.4861111111111111	560.0	NaN	X in (609141.75, 611596.2] AND TIPO_CONSTRUTIVO = 'CASA' AND X in (-inf, 611589.4] AND AREA_CONSTRUCAO in (399.98, 2697.56] AND AREA_TERRENO in (415.0, 6709.5]
276	3	1361	0.20594261586666107	0.44305657604702425	603.0	NaN	TIPO_CONSTRUTIVO = 'CASA' AND Y in (7791073.5, 7793655.0] AND AREA_TERRENO in (506.25, inf)
277	4	978	0.20589390397071838	0.5357873210633947	524.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND AREA_TERRENO in (449.0, 10628.48] AND AREA_CONSTRUCAO in (399.98, 2697.56]
278	5	978	0.20589390397071838	0.5357873210633947	524.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND X in (-inf, 611589.4] AND AREA_TERRENO in (449.0, 10628.48] AND AREA_CONSTRUCAO in (399.98, 2697.56]
279	5	978	0.20589390397071838	0.5357873210633947	524.0	NaN	X in (609141.75, 611596.2] AND Y in (-inf, 7793436.5] AND AREA_TERRENO in (449.0, 10628.48] AND X in (-inf, 611589.4] AND AREA_CONSTRUCAO in (399.98, 2697.56]
280	5	711	0.20500439405441284	0.6568213783403657	467.0	NaN	X in (609141.75, 611596.2] AND AREA_TERRENO in (899.0, 10628.48] AND Y in (-inf, 7796076.5] AND AREA_CONSTRUCAO in (370.0, 2697.56] AND X in (-inf, 611589.4]
281	4	712	0.20491443574428558	0.6558988764044944	467.0	NaN	X in (609141.75, 611596.2] AND AREA_TERRENO in (899.0, 10628.48] AND Y in (-inf, 7796076.5] AND AREA_CONSTRUCAO in (370.0, 2697.56]
282	3	1693	0.20429447293281555	0.39338452451269934	666.0	NaN	Y in (-inf, 7793429.0] AND X in (609126.25, 614244.56] AND AREA_TERRENO in (524.0, 21167.36]
283	3	1693	0.20429447293281555	0.39338452451269934	666.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36] AND X in (609126.25, 614244.56]
284	2	1698	0.20398162305355072	0.392226148409894	666.0	NaN	Y in (-inf, 7793429.0] AND AREA_TERRENO in (524.0, 21167.36]
285	5	1023	0.20386099815368652	0.5161290322580645	528.0	NaN	X in (609141.75, 611596.2] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (448.0, 6709.5] AND AREA_CONSTRUCAO in (399.98, inf) AND Y in (7791068.0, 7795878.5]
286	5	1009	0.20302794873714447	0.5183349851337958	523.0	NaN	X in (609141.75, 611596.2] AND TIPO_CONSTRUTIVO = 'CASA' AND AREA_TERRENO in (448.0, 6709.5] AND Y in (7791073.5, 7795355.0] AND AREA_CONSTRUCAO in (399.98, inf)
