X,Y,AREA_TERRENO,AREA_CONSTRUCAO,TIPO_CONSTRUTIVO,PADRAO_ACABAMENTO
609813.150372549,7794562.89362953,2.44715803134222,2.47567118832443,CASA,P3
609813.324520362,7793985.82935421,2.53857373380686,2.28755541064234,APARTAMENTO,P3
609813.389637832,7791606.24263805,2.85733249643127,2.73232137137678,CASA,P4
609813.549124012,7795919.24070939,2.68124123737559,2.03710763266793,APARTAMENTO,P3
609813.553583732,7797150.82510231,2.30102999566398,1.69897000433602,CASA,P2
609813.818296159,7793867.02549965,2.55630250076729,2.27646180417324,CASA,P3
609813.883624413,7795979.57105669,2.73239375982297,2.01994668167884,APARTAMENTO,P2
609814.131967914,7791702.70315842,2.55630250076729,2.48257347388392,CASA,P3
609814.571323159,7794726.10541626,2.51188336097887,2.02118929906994,CASA,P2
609815.205157153,7794057.37706048,2.4983105537896,1.96675166405138,APARTAMENTO,P2
609815.258152748,7792615.09846651,2.95424250943932,2.76566855475901,CASA,P5
609815.566080136,7792144.08847113,2.55630250076729,2.64755899976585,CASA,P3
609815.788465388,7794617.49152619,2.86272752831797,2.57863920996807,APARTAMENTO,P3
609816.042163303,7792328.40526135,2.55630250076729,2.39931021544654,CASA,P4
609816.447257785,7794761.49532322,2.53655844257153,2.2797353674105,CASA,P3
609816.657403144,7796612.83383047,2.77815125038364,1.78532983501077,APARTAMENTO,P3
609817.21577783,7794107.26223508,2.50152481740263,2.26240362325878,CASA,P3
609817.773753802,7792060.59324531,2.58433122436753,2.34781771270891,CASA,P4
609817.997318108,7791746.05380989,2.6436007061923,2.27646180417324,CASA,P2
609818.027221961,7794649.57338715,2.64048143697042,2.48331622404223,APARTAMENTO,P4
609818.42917325,7792132.07854767,2.55630250076729,2.52633927738984,CASA,P4
609818.634941811,7794705.18578914,2.47712125471966,2.19312459835446,CASA,P1
609819.277354199,7794680.53464462,2.4814426285023,2.51241754860084,CASA,P2
609819.292671488,7793856.26059482,2.55630250076729,2.55470716108691,CASA,P3
609819.347325751,7793529.80232763,2.60205999132796,2.2718416065365,CASA,P3
609819.373670205,7793711.04734134,2.85733249643127,2.40019248859258,APARTAMENTO,P4
609819.434205432,7794581.00745772,2.57634135020579,2.64345267648619,CASA,P3
609819.492159804,7795942.44179187,2.98227123303957,2.30672517678249,APARTAMENTO,P3
609819.784948354,7794822.38772952,3.0287704619562,2.8374369137302,CASA,P4
609819.845727681,7794691.39558371,2.47275644931721,2.32221929473392,CASA,P3
609819.89063238,7794041.16574977,2.55630250076729,2.12994755728067,CASA,P2
609820.20338749,7794666.27169993,2.64048143697042,2.49731674447286,APARTAMENTO,P4
609820.204500556,7792311.00245611,2.55630250076729,2.57749179983723,CASA,P4
609820.611143091,7792071.37376881,2.58433122436753,2.43781395884735,CASA,P3
609820.802757689,7793417.31548584,3.69486832798246,2.62314587463794,APARTAMENTO,P5
609820.85746196,7792897.06777228,3.25527250510331,3.13589557556402,CASA,P5
609820.865233331,7793504.2438449,2.57749179983723,2.56122067893394,CASA,P4
609820.876117257,7796238.48970438,2.36172783601759,2.38021124171161,CASA,P3
609821.061439985,7793773.01179583,2.60205999132796,2.46107813521686,APARTAMENTO,P3
609821.897780896,7793484.44136578,2.55630250076729,2.40312052117582,CASA,P4
609821.935833856,7793518.14968868,2.58433122436753,1.95918454273119,CASA,P3
609822.132033671,7794859.75471964,3.04139268515822,2.58726184969253,CASA,P3
609822.459893679,7791621.87392024,2.55630250076729,2.511482288626,CASA,P4
609822.878674591,7792113.81672147,2.85733249643127,2.06445798922692,APARTAMENTO,P3
609823.041756567,7792585.47064436,2.65321251377534,2.43136376415899,CASA,P4
609823.169911483,7796413.38759104,2.31806333496276,2.13672056715641,CASA,P3
609823.193194912,7792082.46954149,2.65127801399814,2.29550112616962,APARTAMENTO,P3
609823.241186059,7792529.74053354,2.96142109406645,2.54654266347813,CASA,P4
609823.266729294,7794030.46070097,2.4983105537896,1.96378782734556,CASA,P2
609823.736664354,7794129.9378622,3.00646604224923,2.1215598441875,APARTAMENTO,P3
609824.147467927,7793070.12502813,2.65321251377534,2.59659709562646,CASA,P4
609824.338993678,7793845.42104457,2.55630250076729,2.38738982633873,CASA,P3
609824.358876628,7793050.37114814,2.65321251377534,2.41161970596323,CASA,P4
609824.532499195,7794020.61023692,2.54406804435028,2.32411776265943,CASA,P3
609824.587233947,7793030.53196453,2.65321251377534,2.5327543789925,CASA,P4
609824.615032438,7792293.2768165,2.55630250076729,2.54900326202579,CASA,P4
609824.618398133,7794005.34117557,2.86923171973098,2.23653726148869,APARTAMENTO,P3
609824.952791983,7792955.34442301,2.65321251377534,2.66179376161814,CASA,P3
609825.103224291,7792975.0053934,2.65321251377534,2.54282542695918,CASA,P3
609825.105985989,7792995.62875319,2.65321251377534,2.33243845991561,CASA,P4
609825.116154785,7793636.00161011,2.57403126772772,2.40868082181047,APARTAMENTO,P4
609825.241830146,7791564.48975617,2.56110138364906,2.53447033220334,CASA,P4
609825.827110852,7792844.94408752,2.65321251377534,2.60181020017903,CASA,P4
609825.885126565,7792805.0969681,2.65321251377534,2.52113808370404,CASA,P4
609826.048016792,7792825.0788402,2.65321251377534,2.46982201597816,CASA,P4
609826.874410941,7792351.85126355,2.69897000433602,2.58314207385993,CASA,P4
609826.906872948,7792281.51511044,2.55630250076729,2.44526161375453,CASA,P3
609827.107908656,7791481.58440658,3.45163294745699,2.75868484988244,APARTAMENTO,P5
609827.853771668,7794720.78294369,2.61278385671974,2.60097289568675,CASA,P3
609828.093661993,7794888.34644488,3.32263271169222,2.8733206018154,CASA,P5
609829.482999424,7791697.5136553,2.57403126772772,2.36923441660683,CASA,P3
609829.560022791,7793655.87046906,2.55630250076729,2.42977246050388,APARTAMENTO,P4
609829.668454702,7796272.48482523,2.60205999132796,2.45484486000851,CASA,P3
609829.846622068,7793834.67495669,2.55630250076729,2.41497334797082,CASA,P3
609829.853355744,7795965.64944497,2.5854607295085,2.15289959639375,APARTAMENTO,P3
609829.930604072,7794162.8750734,2.62838893005031,2.10998329481989,APARTAMENTO,P3
609830.033102888,7792269.92826906,2.55630250076729,2.48635962568813,CASA,P3
609830.177982511,7793752.5332369,2.56820172406699,2.54530711646582,APARTAMENTO,P4
609830.384972136,7793725.37892272,2.55630250076729,2.51321760006794,CASA,P3
609830.587533564,7794766.36730083,2.70820837530449,2.19959064060369,APARTAMENTO,P3
609830.695016287,7794268.0750117,2.5910646070265,2.2380461031288,APARTAMENTO,P2
609831.562497442,7792739.06135236,3.06220580881971,2.70842090013471,CASA,P5
609833.092939335,7793984.75326052,2.60205999132796,2.38694462437057,CASA,P2
609833.625856932,7792691.92738083,2.70329137811866,1.47712125471966,BARRACAO,P3
609833.764216252,7796639.4585783,3.05115252244738,2.20409283840254,APARTAMENTO,P3
609834.030310447,7794942.91027413,2.98766626492627,2.8998205024271,CASA,P5
609834.124737089,7792242.88323666,3.03642926562667,2.75077829865311,APARTAMENTO,P4
609834.260944073,7795983.3751091,2.60530504614111,2.06818586174616,APARTAMENTO,P3
609834.697455675,7791735.77034048,2.50987428500472,2.63191028345841,APARTAMENTO,P4
609834.950102251,7793823.81903307,2.55630250076729,2.55266821611219,CASA,P3
609835.061975349,7794917.27886699,3,2.92479599579791,CASA,P5
609835.357887672,7794309.72277814,2.69897000433602,2.15533603746506,APARTAMENTO,P3
609836.416145522,7792418.03454028,2.68833081811227,2.53261426139751,CASA,P4
609836.824964709,7794282.29812382,2.55630250076729,2.33970975477983,CASA,P3
609836.827017749,7793665.35036234,2.55630250076729,2.41204033019166,CASA,P3
609836.847692244,7794347.71765603,2.67577834167409,2.00432137378264,APARTAMENTO,P2
609837.172875153,7793592.13727276,2.95999483832842,2.75296986502908,CASA,P3
609837.177843137,7791587.49019608,2.55630250076729,2.42453863715405,CASA,P4
609837.418755155,7792435.67015857,2.73957234445009,2.70113606609253,CASA,P4
609837.635889739,7794294.57268857,2.55630250076729,2.5862721580894,CASA,P3
609837.839686782,7793498.97358111,2.55630250076729,2.41659058556319,CASA,P3
609837.842866982,7792615.25287917,2.65321251377534,2.59439255037543,CASA,P4
609838.024916944,7792585.5166113,2.65321251377534,2.47567118832443,CASA,P3
609838.360553907,7792209.91640724,2.58658730467176,2.25073706790379,APARTAMENTO,P3
609838.739026443,7795146.38962036,3.03822263836872,2.86642912637958,CASA,P5
609839.446766236,7793735.05589397,2.59549622182557,2.60422605308447,CASA,P3
609840.58629307,7793813.10830605,2.55630250076729,2.42602301568988,CASA,P3
609841.107353548,7794113.64920822,2.56584781867352,2.21748394421391,APARTAMENTO,P3
609841.12965094,7791441.51150846,2.85973856619715,2.63346845557959,CASA,P3
609841.31741683,7794234.17967449,2.99299509843134,2.18446428934699,APARTAMENTO,P3
609841.457352378,7796548.31422988,2.68124123737559,2.72464445374636,CASA,P3
609841.844945427,7795880.3469263,2.65321251377534,2.41886451420773,APARTAMENTO,P3
609842.389358489,7794391.4599358,3.32221929473392,2.59819937663322,APARTAMENTO,P5
609842.65,7796365.57964602,2.43616264704076,2.28330122870355,CASA,P3
609842.766367697,7794163.44385513,2.5705429398819,2.00667992774083,CASA,P2
609842.884589103,7793871.94815617,2.72015930340596,2.40925665203891,CASA,P3
609843.059105869,7793572.07592324,2.55630250076729,2.53415942161722,APARTAMENTO,P3
609843.319528206,7793627.43230624,2.6730209071289,2.61301683028368,CASA,P3
609843.911158694,7794769.64913325,2.73239375982297,1.95472479097906,APARTAMENTO,P3
609844.014002772,7793674.78287328,2.55630250076729,2.21269354242103,APARTAMENTO,P3
609844.20917885,7794993.60708857,3,2.63238642250118,CASA,P4
609844.682774055,7794579.61462307,2.5910646070265,2.02325245963371,APARTAMENTO,P2
609844.777192509,7794431.84790211,2.55630250076729,2.49415459401844,CASA,P4
609845.066026996,7792339.27766868,2.62634036737504,2.47856649559384,CASA,P3
609845.290502772,7794442.54752439,2.47712125471966,2.73693007767429,CASA,P3
609845.327215502,7792006.2781492,2.67760695272049,2.47712125471966,CASA,P5
609845.502236693,7793802.32377789,2.55630250076729,2.38021124171161,CASA,P4
609845.600621643,7793560.30588314,2.5910646070265,2.70029691630913,CASA,P1
609845.762493255,7793313.45559396,2.94448267215017,2.2196892890858,APARTAMENTO,P3
609845.960748303,7794453.62585076,2.55630250076729,2.60959440922522,CASA,P3
609846.529236351,7794465.19869175,2.51851393987789,1.87413377882797,APARTAMENTO,P3
609846.575824371,7794611.50772132,2.61489721603313,2.56937390961505,CASA,P3
609846.948581019,7791754.95953974,2.60422605308447,2.73730398599003,CASA,P3
609847.1087478,7794480.13081985,2.81954393554187,2.03076159095102,APARTAMENTO,P3
609847.369340362,7794505.97401263,2.48855071650044,2.13763890502276,APARTAMENTO,P3
609847.853624721,7792495.3927254,2.69108149212297,2.21218760440396,CASA,P3
609848.033012185,7794495.07014454,2.51851393987789,2.210719715681,APARTAMENTO,P3
609848.103758533,7794321.54091949,2.5705429398819,2.2380461031288,APARTAMENTO,P3
609848.141528425,7794522.23545265,2.78958071216443,2.15289959639375,APARTAMENTO,P3
609848.334986864,7791606.72863124,2.55630250076729,2.4933186082321,CASA,P3
609848.355378733,7793548.76246532,2.58433122436753,2.48253058413174,CASA,P4
609848.434515596,7792162.33745999,2.69372694892365,2.32168126366832,APARTAMENTO,P4
609848.781476426,7791783.08140935,3.16252557515663,2.73873300539033,APARTAMENTO,P4
609848.920324082,7794538.78115257,2.47663843701357,1.98900461569854,APARTAMENTO,P2
609849.056747038,7792516.64115674,2.65609820201283,2.70570124892458,CASA,P3
609849.124452356,7796345.08478699,2.32428245529769,2.32221929473392,CASA,P2
609849.409993629,7794549.88381127,2.47275644931721,2.32633586092875,CASA,P3
609849.492686619,7791736.0711238,2.56820172406699,2.69019608002851,CASA,P4
609849.595049544,7791462.75507276,2.56702636615906,2.60852603357719,CASA,P4
609849.728495494,7795225.54789937,3,2.80163691772997,CASA,P5
609849.911492889,7793342.93526393,3.20248831706009,2.28526468048115,APARTAMENTO,P4
609849.962007738,7796919.34496986,2.93449845124357,2.04712503316434,APARTAMENTO,P2
609850.119355852,7794560.7882863,2.48000694295715,2.43136376415899,CASA,P3
609850.322155411,7792027.6014906,2.50785587169583,2.35602585719312,CASA,P3
609850.462483781,7792536.09703537,2.66745295288995,2.64178137915334,CASA,P4
609850.945815043,7793791.74240047,2.55630250076729,2.52374646681156,CASA,P4
609851.06231386,7793537.21960279,2.58433122436753,2.59942452937693,CASA,P4
609851.185121103,7791902.62573123,3.55697634056136,2.54070665903871,APARTAMENTO,P5
609851.288165416,7793858.92447825,2.55630250076729,2.48948035185057,CASA,P4
609851.456924984,7795198.41352644,2.99299509843134,2.71767050300226,CASA,P4
609851.653168367,7791857.76695002,3.28591719672831,2.77915620231301,APARTAMENTO,P5
609851.704783448,7793683.98929785,2.55630250076729,2.31806333496276,CASA,P3
609852.277174952,7797186.68157309,2.77815125038364,2.46686762035411,CASA,P2
609852.462461916,7794718.87526778,2.60745502321467,2.42813479402879,CASA,P3
609852.793821549,7793775.50925926,2.55630250076729,2.71890009374063,CASA,P4
609853.2854852,7793637.22475064,2.55630250076729,2.36361197989214,CASA,P3
609853.850382462,7793525.69283913,2.58433122436753,2.41396997174806,CASA,P4
609854.450991219,7795028.85115286,3.00860017176192,2.89097959698969,CASA,P5
609854.679351792,7793990.18852766,2.95472479097906,2.10380372095596,APARTAMENTO,P3
609854.767549828,7795900.08849273,2.65321251377534,2.23208084244137,APARTAMENTO,P3
609854.936190387,7794645.12314076,2.47712125471966,2.02185057743432,APARTAMENTO,P3
609854.968357075,7793512.9022977,2.55630250076729,2.45484486000851,CASA,P4
609855.354976856,7792189.85068149,2.54654266347813,2.51510520416679,CASA,P3
609855.465828726,7794656.13974811,2.47712125471966,3.00017368305847,CASA,P3
609855.608227188,7792291.03763013,2.54157924394658,2.48855071650044,CASA,P4
609855.672698657,7794770.06851643,2.7419390777292,2.4459620763241,CASA,P4
609855.976650363,7794623.92866939,2.8561244442423,2.56049246745212,APARTAMENTO,P4
609856.206393322,7794667.1898464,2.47275644931721,2.45178643552429,CASA,P3
609856.345334268,7792591.61578651,2.96402379284003,2.87086604830677,CASA,P5
609856.505882789,7793848.00098774,2.55630250076729,2.29003461136252,CASA,P3
609856.746881328,7795876.36407906,2.65321251377534,2.33421240939318,APARTAMENTO,P3
609856.824203258,7792042.87977256,2.60205999132796,2.05986622041094,APARTAMENTO,P3
609857.158094444,7791652.12926941,3.65291999033025,2.90974318480619,APARTAMENTO,P5
609857.186473009,7794688.97028908,2.95808584852109,2.81157500587059,CASA,P3
609857.196357907,7793470.19779097,3.11360915107303,2.68127742707453,APARTAMENTO,P5
609857.814476262,7792620.84076274,2.69019608002851,1.80617997398389,CASA,P3
609858.1647504,7791478.8053777,2.85733249643127,2.64493070791359,CASA,P5
609858.527263136,7791540.03384854,3.15836249209525,2.64624684209533,APARTAMENTO,P5
609858.608956799,7794578.81400123,2.52891670027765,2.21748394421391,CASA,P3
609858.701291134,7792226.2617535,3.0593816350048,2.81442740437858,CASA,P4
609859.988796384,7794119.07959155,2.99904785210172,2.39431156323123,APARTAMENTO,P4
609860.489429307,7793646.90360563,2.55630250076729,2.39269695325967,CASA,P3
609860.7946702,7794295.69420344,2.72509452108147,2.0386598943025,APARTAMENTO,P2
609861.307074216,7793755.98319498,2.57978359661681,2.66784504182783,CASA,P3
609861.687444868,7793837.50429842,2.55630250076729,2.53147891704225,CASA,P3
609861.819737438,7794232.21127417,3.11058971029925,2.33735941200135,APARTAMENTO,P3
609862.38999302,7793372.5448956,3.21642983087625,2.34242268082221,APARTAMENTO,P4
609862.883764057,7792057.34786329,2.6232492903979,2.36361197989214,CASA,P3
609863.124699628,7797210.31637995,2.54157924394658,2.37106786227174,BARRACAO,P2
609863.403188474,7794158.79342866,3.07918124604762,2.12836695393808,APARTAMENTO,P3
609863.869062796,7792018.30366336,2.44090908206522,2.23497259840524,CASA,P3
609864.399267259,7791817.14397446,2.52374646681156,2.54072979235064,CASA,P3
609865.823469807,7793703.4366857,2.55630250076729,2.43775056282039,CASA,P3
609866.107558861,7794718.15431491,2.55630250076729,2.40805331429798,CASA,P3
609866.745305301,7793826.65514892,2.55630250076729,2.65402244111101,CASA,P4
609867.191679814,7794313.16866628,2.67486114073781,2.51097373134893,APARTAMENTO,P4
609867.43027068,7795927.75068166,3.23904909314019,2.56663779894448,APARTAMENTO,P5
609867.755388581,7793656.15658219,2.55630250076729,2.52374646681156,CASA,P4
609867.757602011,7794759.22141917,2.54654266347813,2.07918124604762,CASA,P3
609869.333853927,7796597.32116646,2.43933269383026,2.46239799789896,CASA,P3
609869.455479382,7794384.9142567,2.57112627708431,2.43586028557836,CASA,P2
609870.336525605,7791499.35610114,2.55630250076729,2.59833080843546,CASA,P3
609870.430839296,7793099.13563884,2.65321251377534,2.53402610605613,CASA,P4
609870.451422783,7792081.46075981,2.6232492903979,2.66748097098499,CASA,P5
609870.637292719,7793772.45502563,2.55630250076729,2.26620816980769,CASA,P3
609871.635957173,7792093.87474618,2.61568708193483,2.38381536598043,CASA,P3
609871.80356505,7793447.0001642,2.60852603357719,2.39116455169713,CASA,P4
609871.987996623,7792807.0387352,2.65321251377534,2.56106558867271,CASA,P4
609872.409116597,7793815.67034115,2.55630250076729,2.43424945239648,CASA,P3
609872.581096615,7793463.57612115,2.59549622182557,2.54900326202579,CASA,P4
609872.797716266,7794802.02103731,3,2.88536122003151,CASA,P4
609873.185701783,7793712.76979579,2.55630250076729,2.31386722036915,CASA,P3
609873.186818012,7796232.88359824,2.82930377283102,2.59748676230584,APARTAMENTO,P3
609873.544422577,7792114.99560922,2.90955602924118,2.53195127465398,APARTAMENTO,P3
609873.639544131,7795005.54091105,3.01703333929878,2.56820172406699,CASA,P3
609873.884059692,7796199.13231334,2.95424250943932,2.50094964725455,APARTAMENTO,P3
609874.961223076,7793213.0467532,2.65321251377534,2.69308470307486,CASA,P4
609875.091264367,7794842.1402778,3,2.6754758794566,CASA,P4
609875.285993734,7793065.61592426,2.65321251377534,2.63848925695464,CASA,P3
609875.310008985,7793080.49326146,2.65321251377534,2.62736585659273,CASA,P5
609875.412833889,7793050.51430734,2.65321251377534,2.60205999132796,CASA,P5
609875.474624457,7796216.28998314,2.95424250943932,2.38174665065045,APARTAMENTO,P3
609875.650535401,7793005.49798274,2.65321251377534,2.55022835305509,CASA,P4
609875.673419917,7794863.22486724,3,2.66447273694312,CASA,P4
609875.997411823,7792990.50372578,2.65321251377534,2.87310543612967,CASA,P5
609876.01497709,7795071.05121182,3,2.63648789635337,CASA,P5
609876.24394788,7792975.87934656,2.65321251377534,2.56382506225149,CASA,P4
609876.326985111,7792139.64001812,2.58263143948964,2.61172330800734,CASA,P4
609876.36732296,7791908.62835974,2.62736585659273,2.64717751197046,CASA,P4
609876.400305142,7793601.4739165,2.55630250076729,2.4456042032736,CASA,P4
609876.528871201,7792961.25470333,2.65321251377534,2.68621606932525,CASA,P5
609876.651437191,7792938.89233765,2.95424250943932,2.6414741105041,CASA,P5
609876.660732548,7792900.87207138,2.65321251377534,2.51851393987789,CASA,P4
609876.674985947,7792916.25435638,2.68124123737559,2.72672720902657,CASA,P2
609876.86477489,7792878.52816822,2.65321251377534,2.66370092538965,CASA,P4
609876.906937941,7794339.2480683,2.51054501020661,2.3541084391474,CASA,P3
609876.972961603,7793410.12998352,2.67760695272049,2.47856649559384,CASA,P3
609877.03002004,7792840.49498998,2.65321251377534,2.72015930340596,CASA,P3
609877.045351829,7794541.09409841,2.86093662070009,2.12280546284744,APARTAMENTO,P3
609877.070633867,7792855.90651199,2.65321251377534,2.13672056715641,CASA,P3
609877.085193952,7792825.49439459,2.65321251377534,2.49692964807321,CASA,P4
609877.11492713,7795446.56859982,2.95424250943932,2.33757905014313,APARTAMENTO,P4
609877.181249016,7793784.07606371,2.56110138364906,2.61420094372898,CASA,P3
609877.797249037,7793804.94652656,2.55630250076729,2.37023543728318,CASA,P2
609877.878036698,7794559.33534169,2.47275644931721,2.1940145463747,CASA,P3
609877.886554459,7794884.83905436,3.0265332645233,2.71180722904119,CASA,P5
609877.982804502,7794523.786507,2.50514997831991,1.97850006931146,APARTAMENTO,P3
609878.191046933,7792436.2605202,2.83884909073726,2.61603416834888,APARTAMENTO,P4
609878.288903216,7794397.75510114,2.90308998699194,2.32267403175142,APARTAMENTO,P4
609878.752694764,7794717.53576083,2.74036268949424,2.39445168082622,CASA,P3
609878.787387476,7794577.8374227,2.85430604180108,2.21434041031974,APARTAMENTO,P3
609879.802850226,7794784.55332029,2.69019608002851,2.47503162206641,CASA,P3
609879.977228686,7794503.91083069,3.03342375548695,2.01703333929878,APARTAMENTO,P3
609880.070045506,7794262.93034332,2.8819549713396,2.33645973384853,APARTAMENTO,P3
609880.085412284,7794222.63327197,2.83250891270624,2.05261700074629,APARTAMENTO,P3
609880.212066303,7794053.70325431,3.53147891704225,2.15228834438306,APARTAMENTO,P3
609880.725621452,7793722.06569698,2.55630250076729,2.45484486000851,CASA,P4
609880.988438925,7796616.00040052,2.96614173273903,2.19139511711211,APARTAMENTO,P3
609881.017544404,7794614.03201936,2.86805636182304,2.06681027562583,APARTAMENTO,P2
609881.152175111,7795090.40831392,3,2.81042071630634,CASA,P5
609881.185964671,7797052.54047805,2.77815125038364,2.54777470538782,CASA,P3
609881.53883733,7796510.4643931,2.77815125038364,2.6232492903979,CASA,P3
609881.592087525,7794312.01851664,2.47712125471966,2.3600061322291,CASA,P3
609881.898584973,7794632.81167427,2.4814426285023,2.13033376849501,APARTAMENTO,P3
609882.048918427,7793675.15172593,3.03342375548695,2.65224634100332,CASA,P3
609882.120439599,7794473.66904605,2.47712125471966,2.40720388811203,CASA,P2
609882.421735519,7791520.06333638,2.85733249643127,2.70445081431542,APARTAMENTO,P4
609882.531599117,7794463.73986167,2.63848925695464,2.11793383503964,APARTAMENTO,P2
609882.541812533,7794643.62939065,2.48072537898849,2.78870560192397,CASA,P3
609882.944687014,7793572.32427029,2.87462675161768,2.56898743803473,APARTAMENTO,P5
609883.043120119,7794770.51160682,2.60745502321467,2.44247976906445,CASA,P3
609883.064512843,7794654.73343792,2.48000694295715,2.33803793490312,CASA,P2
609883.178876937,7791766.27919246,2.56643749219507,2.18184358794477,APARTAMENTO,P3
609883.459111762,7794905.05284595,3.00216606175651,2.69284691927723,CASA,P3
609884.023906614,7794676.56463472,2.47275644931721,2.06374606161344,CASA,P3
609884.101885497,7794438.76978804,2.99563519459755,2.43933269383026,CASA,P3
609884.869867657,7794692.99005269,2.78175537465247,1.93951925261862,APARTAMENTO,P3
609885.264753276,7793610.35934638,2.55630250076729,2.51641637280397,APARTAMENTO,P4
609885.451980732,7797028.03976512,2.77815125038364,2.24993175663419,APARTAMENTO,P3
609885.73067849,7793873.96773416,2.60638136511061,2.74663419893758,CASA,P5
609885.790127938,7793551.12452514,2.55630250076729,2.47654180902743,CASA,P4
609886.216053303,7791377.3045094,2.88081359228079,2.7219506876156,CASA,P4
609886.327497608,7792332.64286639,2.67486114073781,2.51719589794997,CASA,P4
609886.644399436,7794346.59015889,2.43136376415899,2.38535599068081,CASA,P2
609886.814035477,7794424.03586305,2.68124123737559,2.25527250510331,APARTAMENTO,P3
609888.092655848,7793731.54135562,2.55630250076729,2.09117436070688,CASA,P2
609888.788814933,7793794.03279795,2.55630250076729,2.52504480703685,CASA,P4
609890.13365455,7792702.81179375,2.61006366316812,2.52064071496542,CASA,P4
609890.352896681,7793028.00677417,3.25527250510331,3.326949994166,CASA,P5
609890.65504111,7792720.99828029,2.65513843481138,1.54986118847194,BARRACAO,P2
609891.046506673,7796518.95280292,2.43933269383026,2.39354010734796,CASA,P3
609891.213221943,7794318.93263893,2.44090908206522,2.16366815378267,CASA,P3
609891.348876962,7791535.59238043,2.55630250076729,2.53883754787956,CASA,P3
609891.637184332,7795129.39337615,3,2.72427586960079,CASA,P5
609891.93602343,7792174.25586619,2.46239799789896,2.36735592102602,CASA,P4
609892.020721779,7793170.44145341,2.77815125038364,2.53147891704225,CASA,P4
609892.08240673,7792806.98981208,2.65321251377534,2.73651601642185,CASA,P5
609892.320166606,7794716.66205918,2.59933713299249,1.8228216453031,CASA,P2
609892.572001297,7793619.7330874,2.55630250076729,2.09279079967689,APARTAMENTO,P3
609893.212082966,7792511.14873151,2.70500795933334,2.17318626841227,APARTAMENTO,P3
609893.366350182,7791400.9327271,3.31449922797315,2.81921479988238,APARTAMENTO,P4
609893.481055713,7794271.92545477,2.60745502321467,2.14157518330082,APARTAMENTO,P3
609893.696881461,7795013.18322776,3,2.62013605497376,CASA,P5
609893.707281894,7791810.1239106,2.53402610605613,2.45754886041101,CASA,P5
609893.792455862,7792048.4514121,2.62247307127812,2.42615326821598,CASA,P4
609893.930395065,7792679.45102656,2.68797462003456,2.65789684234637,CASA,P4
609895.385043873,7793741.10021808,2.55630250076729,2.38792346697344,CASA,P4
609896.459964314,7792525.16686305,2.77815125038364,2.19083574753207,APARTAMENTO,P3
609896.782085566,7793694.04617034,2.55630250076729,2.19159072637921,CASA,P2
609896.989869249,7792766.56229541,2.66181268553726,2.4754387277371,CASA,P4
609897.035818556,7793220.54973914,2.69892657271621,2.49871019652117,CASA,P4
609897.059835918,7793250.67426281,2.65321251377534,2.62531245096167,CASA,P4
609897.506902497,7792567.02740959,2.66464197555613,2.58433122436753,APARTAMENTO,P4
609897.996935331,7793322.16848024,2.71349054309394,2.07177157941676,APARTAMENTO,P3
609898.159480951,7794357.30244875,2.63245729218472,2.5619476714171,APARTAMENTO,P4
609898.405260132,7792456.59774922,2.42488163663107,2.76908917804379,CASA,P3
609898.619751534,7795440.80806782,2.65321251377534,2.16435285578444,APARTAMENTO,P3
609898.846925933,7792119.7293263,2.5910646070265,2.34439227368511,CASA,P4
609899.000528531,7793511.92996759,2.65609820201283,2.39967372148104,CASA,P3
609899.039157926,7795471.73365213,2.95424250943932,2.69827457667437,APARTAMENTO,P3
609899.336980524,7791826.99338391,2.63144376901317,2.42642992519393,CASA,P4
609899.4421294,7793569.26374357,2.55630250076729,2.42975228000241,CASA,P3
609899.448291785,7792349.37581489,2.53147891704225,2.49665293925092,CASA,P4
609899.649526088,7794406.0118407,2.9434945159061,1.96684542365492,APARTAMENTO,P3
609899.732683153,7795204.18958487,3,2.66370092538965,CASA,P5
609899.795337911,7792595.62792045,3.16643011384328,2.80345711564841,APARTAMENTO,P3
609900.469280058,7794326.91507698,2.43933269383026,2.31283295924934,CASA,P3
609900.622520169,7792105.7699717,2.5910646070265,2.25527250510331,CASA,P3
609901.224611479,7791845.7402719,2.66838591669,2.60515414839689,CASA,P4
609902.181355866,7793865.10371233,2.69983772586725,2.56584781867352,CASA,P3
609902.304803341,7792092.87957835,2.61909333062674,2.27415784926368,CASA,P3
609902.619165019,7791420.6812718,2.56937390961505,2.83952204024541,CASA,P4
609902.701548845,7793750.67079001,2.55630250076729,2.45484486000851,CASA,P4
609903.072422747,7793344.88227684,2.58433122436753,2.73380693642884,APARTAMENTO,P4
609904.089793769,7794944.35115302,3.31281182621209,2.77742682238931,CASA,P5
609904.330848725,7795868.93482958,3.20330491613848,2.5910646070265,APARTAMENTO,P4
609904.375355502,7794278.06755491,2.69196510276736,2.10805737378385,APARTAMENTO,P3
609904.432860387,7793703.53993512,2.55630250076729,2.35024801833416,CASA,P3
609904.479983077,7795929.18536926,3.66417076431111,2.83403901815947,APARTAMENTO,P5
609905.11583966,7793065.94691492,2.65321251377534,2.73400729927779,CASA,P5
609905.172173484,7793050.83158789,2.65321251377534,2.63437649408837,CASA,P4
609905.241814907,7793080.8604481,2.65321251377534,2.54406804435028,CASA,P4
609905.640784735,7793005.67783596,2.65321251377534,2.63748972951251,CASA,P5
609905.768261009,7793853.12805491,2.67577834167409,2.54032947479087,CASA,P4
