Nr.	Depth	Coverage	Quality	Probability	Positives	p-Value	Conditions
1290	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND Y <= 7797007.5 AND Y >= 7792612.5 AND AREA_TERRENO >= 310.0
1291	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND Y <= 7797007.5 AND AREA_TERRENO >= 310.0 AND Y >= 7792612.5
1292	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND Y >= 7792612.5 AND Y <= 7797007.5 AND AREA_TERRENO >= 310.0
1293	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND Y >= 7792612.5 AND AREA_TERRENO >= 310.0 AND Y <= 7797006.5
1294	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND Y >= 7792612.5 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO <= 269.73
1295	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND Y >= 7792612.5 AND AREA_CONSTRUCAO <= 269.73 AND AREA_TERRENO >= 310.0
1296	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND AREA_TERRENO >= 310.0 AND Y <= 7797006.5 AND Y >= 7792612.5
1297	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND AREA_TERRENO >= 310.0 AND Y >= 7792612.5 AND Y <= 7797006.5
1298	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND AREA_TERRENO >= 310.0 AND Y >= 7792612.5 AND AREA_CONSTRUCAO <= 269.73
1299	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO <= 269.73 AND Y >= 7792612.5
1300	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND AREA_CONSTRUCAO <= 269.73 AND Y >= 7792612.5 AND AREA_TERRENO >= 310.0
1301	5	5498	0.10941137373447418	0.7488177519097854	4117.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND AREA_CONSTRUCAO <= 269.73 AND AREA_TERRENO >= 310.0 AND Y >= 7792612.5
1302	5	5469	0.10928329825401306	0.7500457121960139	4102.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND Y >= 7792612.5 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO >= 311.0
1303	5	5469	0.10928329825401306	0.7500457121960139	4102.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND AREA_TERRENO >= 310.0 AND Y >= 7792612.5 AND AREA_TERRENO >= 311.0
1304	5	5469	0.10928329825401306	0.7500457121960139	4102.0	NaN	Y <= 7797008.0 AND AREA_CONSTRUCAO <= 269.94 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO >= 311.0 AND Y >= 7792612.5
1305	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1
1306	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0
1307	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1
1308	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1
1309	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y >= 7792372.0
1310	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND X >= 608818.1
1311	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0
1312	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0
1313	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND X >= 608818.1 AND AREA_TERRENO <= 15968.0
1314	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1
1315	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND X >= 608818.1 AND Y >= 7792372.0
1316	5	5079	0.10827794671058655	0.7700334711557393	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND X >= 608818.1
1317	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0
1318	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1
1319	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0
1320	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0
1321	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0
1322	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y >= 7792372.0
1323	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND X >= 608818.1
1324	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0
1325	4	5080	0.1082477867603302	0.7698818897637796	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0
1326	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0
1327	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0
1328	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0
1329	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0
1330	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0
1331	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0
1332	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND X >= 609027.1 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0
1333	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0
1334	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0
1335	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0
1336	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0
1337	5	5069	0.10824534296989441	0.7705661866245808	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0
1338	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND Y >= 7792374.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0
1339	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND Y >= 7792374.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1
1340	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND Y >= 7792374.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0
1341	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792374.0 AND AREA_TERRENO >= 310.0
1342	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
1343	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792374.0
1344	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y <= 7797707.0
1345	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y >= 7792374.0
1346	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND X >= 608818.1
1347	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0
1348	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792374.0 AND X >= 608818.1
1349	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792374.0 AND AREA_TERRENO <= 15968.0
1350	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0
1351	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792374.0
1352	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND Y >= 7792374.0 AND AREA_TERRENO >= 310.0
1353	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
1354	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792374.0
1355	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND Y >= 7792372.0
1356	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND Y <= 7797707.0
1357	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND Y >= 7792374.0
1358	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y <= 7797707.0 AND Y >= 7792372.0
1359	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y >= 7792372.0 AND Y <= 7797707.0
1360	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y >= 7792372.0 AND Y >= 7792374.0
1361	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND X >= 608818.1 AND Y >= 7792372.0
1362	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND Y >= 7792372.0 AND X >= 608818.1
1363	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0
1364	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0
1365	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND X >= 608818.1 AND Y <= 7797707.0
1366	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND X >= 608818.1 AND Y >= 7792374.0
1367	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND Y <= 7797707.0 AND X >= 608818.1
1368	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND Y <= 7797707.0 AND AREA_TERRENO <= 15968.0
1369	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND Y >= 7792374.0 AND X >= 608818.1
1370	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND Y >= 7792374.0 AND AREA_TERRENO <= 15968.0
1371	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0
1372	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792374.0
1373	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y <= 7797707.0 AND Y >= 7792372.0
1374	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND Y <= 7797707.0
1375	5	5078	0.10824127495288849	0.7699881843245372	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND Y >= 7792374.0
1376	3	5081	0.10821761190891266	0.7697303680377878	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0
1377	3	5081	0.10821761190891266	0.7697303680377878	3911.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0
1378	4	5070	0.10821516811847687	0.770414201183432	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0
1379	4	5070	0.10821516811847687	0.770414201183432	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0
1380	4	5070	0.10821516811847687	0.770414201183432	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND X >= 609027.1 AND AREA_TERRENO >= 310.0
1381	5	5070	0.10821516811847687	0.770414201183432	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND X >= 609027.1
1382	5	5070	0.10821516811847687	0.770414201183432	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND X >= 609027.1 AND Y >= 7792372.0
1383	5	5070	0.10821516811847687	0.770414201183432	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND Y >= 7792372.0 AND X >= 609027.1
1384	5	5070	0.10821516811847687	0.770414201183432	3906.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND X >= 608818.1 AND X >= 609027.1
1385	5	5172	0.10821375250816345	0.7641144624903325	3952.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_CONSTRUCAO >= 54.35 AND X <= 613829.7
1386	5	5172	0.10821375250816345	0.7641144624903325	3952.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND X <= 613829.7 AND X >= 608818.1
1387	5	5172	0.10821375250816345	0.7641144624903325	3952.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND X >= 608818.1 AND X <= 613829.7
1388	4	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND Y >= 7792374.0 AND AREA_TERRENO >= 310.0
1389	4	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
1390	4	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792374.0
1391	4	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0 AND Y >= 7792372.0
1392	4	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND Y <= 7797707.0
1393	4	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND Y >= 7792374.0
1394	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND AREA_TERRENO >= 310.0
1395	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 10252.55
1396	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55
1397	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 10252.55 AND AREA_TERRENO >= 310.0
1398	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 10252.55
1399	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0
1400	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0
1401	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 10252.55
1402	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 10252.55 AND Y >= 7792372.0
1403	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55
1404	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND Y >= 7792372.0 AND AREA_TERRENO <= 10252.55
1405	5	5079	0.10821110010147095	0.7698365820043316	3910.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND AREA_TERRENO <= 15968.0 AND AREA_TERRENO <= 10252.55 AND Y >= 7792372.0
1406	5	5181	0.10820968449115753	0.7635591584636171	3956.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X <= 613848.5 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND AREA_CONSTRUCAO >= 54.35
1407	5	5181	0.10820968449115753	0.7635591584636171	3956.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X <= 613848.5 AND AREA_TERRENO >= 310.0 AND AREA_CONSTRUCAO >= 54.35 AND X >= 608818.1
1408	5	5181	0.10820968449115753	0.7635591584636171	3956.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X <= 613848.5 AND X >= 608818.1 AND AREA_CONSTRUCAO >= 54.35
1409	5	5181	0.10820968449115753	0.7635591584636171	3956.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X <= 613848.5 AND AREA_CONSTRUCAO >= 54.35 AND X >= 608818.1
1410	5	5181	0.10820968449115753	0.7635591584636171	3956.0	NaN	AREA_CONSTRUCAO <= 245.9 AND AREA_TERRENO >= 310.0 AND X >= 608818.1 AND X <= 613848.5 AND AREA_CONSTRUCAO >= 54.35
1411	5	5068	0.10820862650871277	0.7705209155485399	3905.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND Y >= 7792372.0 AND Y >= 7792374.0 AND AREA_TERRENO >= 310.0
1412	5	5068	0.10820862650871277	0.7705209155485399	3905.0	NaN	AREA_CONSTRUCAO <= 245.9 AND X >= 609027.1 AND Y >= 7792372.0 AND AREA_TERRENO >= 310.0 AND Y <= 7797707.0
